"","PLAY","ACT","SCENE","CHARACTER"
"26896","Tmp","SD 2","1","#Alonso_Tmp"
"26897","Tmp","SD 2","1","#Gonzalo_Tmp"
"26898","Tmp","2","1","#Sebastian_Tmp"
"26899","Tmp","2","1","#Alonso_Tmp"
"26900","Tmp","2","1","#Antonio_Tmp"
"26901","Tmp","2","1","#Alonso_Tmp"
"26902","Tmp","2","1","#Gonzalo_Tmp"
"26903","Tmp","2","1","#Alonso_Tmp"
"26904","Tmp","2","1","#Gonzalo_Tmp"
"26905","Tmp","2","1","#Alonso_Tmp"
"26906","Tmp","SD 2","1","#Ariel_Tmp"
"26907","Tmp","2","2","#Caliban_Tmp"
"26908","Tmp","2","2","#Trinculo_Tmp"
"26909","Tmp",NA,NA,"#Stephano_Tmp"
"26910","Tmp","2","2","#Caliban_Tmp"
"26911","Tmp","2","2","#Stephano_Tmp"
"26912","Tmp","2","2","#Caliban_Tmp"
"26913","Tmp","2","2","#Stephano_Tmp"
"26914","Tmp","2","2","#Caliban_Tmp"
"26915","Tmp","2","2","#Stephano_Tmp"
"26916","Tmp","2","2","#Caliban_Tmp"
"26917","Tmp","2","2","#Stephano_Tmp"
"26918","Tmp","2","2","#Trinculo_Tmp"
"26919","Tmp","2","2","#Stephano_Tmp"
"26920","Tmp","2","2","#Trinculo_Tmp"
"26921","Tmp","2","2","#Stephano_Tmp"
"26922","Tmp","2","2","#Trinculo_Tmp"
"26923","Tmp","2","2","#Stephano_Tmp"
"26924","Tmp","2","2","#Trinculo_Tmp"
"26925","Tmp","2","2","#Stephano_Tmp"
"26926","Tmp","SD 2","2","#Caliban_Tmp"
"26927","Tmp","SD 2","2","#Stephano_Tmp"
"26928","Tmp","2","2","#Caliban_Tmp"
"26929","Tmp","SD 2","2","#Stephano_Tmp"
"26930","Tmp","2","2","#Trinculo_Tmp"
"26931","Tmp","2","2","#Stephano_Tmp"
"26932","Tmp","2","2","#Trinculo_Tmp"
"26933","Tmp","2","2","#Stephano_Tmp"
"26934","Tmp","2","2","#Caliban_Tmp"
"26935","Tmp","2","2","#Stephano_Tmp"
"26936","Tmp","2","2","#Caliban_Tmp"
"26937","Tmp","2","2","#Stephano_Tmp"
"26938","Tmp","2","2","#Trinculo_Tmp"
"26939","Tmp","2","2","#Caliban_Tmp"
"26940","Tmp","2","2","#Trinculo_Tmp"
"26941","Tmp","2","2","#Caliban_Tmp"
"26942","Tmp","2","2","#Stephano_Tmp"
"26943","Tmp","2","2","#Trinculo_Tmp"
"26944","Tmp","2","2","#Stephano_Tmp"
"26945","Tmp","2","2","#Trinculo_Tmp"
"26946","Tmp","2","2","#Caliban_Tmp"
"26947","Tmp","2","2","#Trinculo_Tmp"
"26948","Tmp","SD 2","2","#Caliban_Tmp"
"26949","Tmp","2","2","#Stephano_Tmp"
"26950","Tmp","SD 2","2","#Caliban_Tmp"
"26951","Tmp","2","2","#Trinculo_Tmp"
"26952","Tmp","SD 2","2","#Caliban_Tmp"
"26953","Tmp","2","2","#Stephano_Tmp"
"26954","Tmp","3","1","#Ferdinand_Tmp"
"26955","Tmp","3","1","#Miranda_Tmp"
"26956","Tmp","3","1","#Ferdinand_Tmp"
"26957","Tmp","3","1","#Miranda_Tmp"
"26958","Tmp","3","1","#Ferdinand_Tmp"
"26959","Tmp","3","1","#Miranda_Tmp"
"26960","Tmp","SD 3","1","#Prospero_Tmp"
"26961","Tmp","3","1","#Miranda_Tmp"
"26962","Tmp","3","1","#Ferdinand_Tmp"
"26963","Tmp","3","1","#Miranda_Tmp"
"26964","Tmp","3","1","#Ferdinand_Tmp"
"26965","Tmp","3","1","#Miranda_Tmp"
"26966","Tmp","3","1","#Ferdinand_Tmp"
"26967","Tmp","3","1","#Miranda_Tmp"
"26968","Tmp","3","1","#Ferdinand_Tmp"
"26969","Tmp","3","1","#Miranda_Tmp"
"26970","Tmp","SD 3","1","#Prospero_Tmp"
"26971","Tmp","3","1","#Ferdinand_Tmp"
"26972","Tmp","3","1","#Miranda_Tmp"
"26973","Tmp","3","1","#Ferdinand_Tmp"
"26974","Tmp","3","1","#Miranda_Tmp"
"26975","Tmp","3","1","#Ferdinand_Tmp"
"26976","Tmp","SD 3","1","#Miranda_Tmp"
"26977","Tmp","3","1","#Ferdinand_Tmp"
"26978","Tmp","3","1","#Prospero_Tmp"
"26979","Tmp","SD 3","2","#Stephano_Tmp"
"26980","Tmp","3","2","#Trinculo_Tmp"
"26981","Tmp","3","2","#Stephano_Tmp"
"26982","Tmp","3","2","#Trinculo_Tmp"
"26983","Tmp","3","2","#Stephano_Tmp"
"26984","Tmp","3","2","#Trinculo_Tmp"
"26985","Tmp","3","2","#Stephano_Tmp"
"26986","Tmp","3","2","#Trinculo_Tmp"
"26987","Tmp","3","2","#Stephano_Tmp"
"26988","Tmp","3","2","#Caliban_Tmp"
"26989","Tmp","3","2","#Trinculo_Tmp"
"26990","Tmp","3","2","#Caliban_Tmp"
"26991","Tmp","3","2","#Trinculo_Tmp"
"26992","Tmp","3","2","#Caliban_Tmp"
"26993","Tmp","3","2","#Stephano_Tmp"
"26994","Tmp","3","2","#Caliban_Tmp"
"26995","Tmp","3","2","#Stephano_Tmp"
"26996","Tmp","SD 3","2","#Caliban_Tmp"
"26997","Tmp","SD 3","2","#Ariel_Tmp"
"26998","Tmp","SD 3","2","#Caliban_Tmp"
"26999","Tmp","3","2","#Stephano_Tmp"
"27000","Tmp","3","2","#Trinculo_Tmp"
"27001","Tmp","3","2","#Stephano_Tmp"
"27002","Tmp","3","2","#Caliban_Tmp"
"27003","Tmp","3","2","#Stephano_Tmp"
"27004","Tmp","3","2","#Caliban_Tmp"
"27005","Tmp","3","2","#Stephano_Tmp"
"27006","Tmp","3","2","#Caliban_Tmp"
"27007","Tmp","SD 3","2","#Ariel_Tmp"
"27008","Tmp","3","2","#Caliban_Tmp"
"27009","Tmp","3","2","#Stephano_Tmp"
"27010","Tmp","3","2","#Trinculo_Tmp"
"27011","Tmp","3","2","#Stephano_Tmp"
"27012","Tmp","SD 3","2","#Ariel_Tmp"
"27013","Tmp","3","2","#Stephano_Tmp"
"27014","Tmp","3","2","#Trinculo_Tmp"
"27015","Tmp","3","2","#Caliban_Tmp"
"27016","Tmp","3","2","#Stephano_Tmp"
"27017","Tmp","3","2","#Caliban_Tmp"
"27018","Tmp","3","2","#Stephano_Tmp"
"27019","Tmp","3","2","#Caliban_Tmp"
"27020","Tmp","3","2","#Stephano_Tmp"
"27021","Tmp","3","2","#Caliban_Tmp"
"27022","Tmp","3","2","#Stephano_Tmp"
"27023","Tmp","3","2","#Trinculo_Tmp"
"27024","Tmp","3","2","#Stephano_Tmp"
"27025","Tmp","3","2","#Caliban_Tmp"
"27026","Tmp","3","2","#Stephano_Tmp"
"27027","Tmp","SD 3","2","#Ariel_Tmp"
"27028","Tmp","3","2","#Caliban_Tmp"
"27029","Tmp","3","2","#Stephano_Tmp"
"27030","Tmp","3","2","#Caliban_Tmp"
"27031","Tmp","3","2","#Stephano_Tmp"
"27032","Tmp","3","2","#Trinculo_Tmp"
"27033","Tmp","SD 3","2","#Stephano_Tmp"
"27034","Tmp","3","2","#Trinculo_Tmp"
"27035","Tmp","3","2","#Stephano_Tmp"
"27036","Tmp","3","2","#Caliban_Tmp"
"27037","Tmp","3","2","#Stephano_Tmp"
"27038","Tmp","3","2","#Caliban_Tmp"
"27039","Tmp","3","2","#Stephano_Tmp"
"27040","Tmp","3","2","#Caliban_Tmp"
"27041","Tmp","3","2","#Stephano_Tmp"
"27042","Tmp","3","2","#Trinculo_Tmp"
"27043","Tmp","3","2","#Stephano_Tmp"
"27044","Tmp","3","2","#Trinculo_Tmp"
"27045","Tmp","3","3","#Gonzalo_Tmp"
"27046","Tmp","3","3","#Alonso_Tmp"
"27047","Tmp","SD 3","3","#Antonio_Tmp"
"27048","Tmp","SD 3","3","#Sebastian_Tmp"
"27049","Tmp","SD 3","3","#Antonio_Tmp"
"27050","Tmp","SD 3","3","#Sebastian_Tmp"
"27051","Tmp","3","3","#Alonso_Tmp"
"27052","Tmp","3","3","#Gonzalo_Tmp"
"27053","Tmp","3","3","#Alonso_Tmp"
"27054","Tmp","3","3","#Sebastian_Tmp"
"27055","Tmp","3","3","#Antonio_Tmp"
"27056","Tmp","3","3","#Gonzalo_Tmp"
"27057","Tmp","SD 3","3","#Prospero_Tmp"
"27058","Tmp","3","3","#Alonso_Tmp"
"27059","Tmp","SD 3","3","#Prospero_Tmp"
"27060","Tmp","3","3","#Francisco_Tmp"
"27061","Tmp","3","3","#Sebastian_Tmp"
"27062","Tmp","3","3","#Alonso_Tmp"
"27063","Tmp","3","3","#Gonzalo_Tmp"
"27064","Tmp","3","3","#Alonso_Tmp"
"27065","Tmp","SD 3","3","#Ariel_Tmp"
"27066","Tmp","SD 3","3","#Prospero_Tmp"
"27067","Tmp","SD 3","3","#Gonzalo_Tmp"
"27068","Tmp","3","3","#Alonso_Tmp"
"27069","Tmp","3","3","#Sebastian_Tmp"
"27070","Tmp","3","3","#Antonio_Tmp"
"27071","Tmp","3","3","#Gonzalo_Tmp"
"27072","Tmp","3","3","#Adrian_Tmp"
"27073","Tmp","SD 4","1","#Prospero_Tmp"
"27074","Tmp","4","1","#Ferdinand_Tmp"
"27075","Tmp","4","1","#Prospero_Tmp"
"27076","Tmp","4","1","#Ferdinand_Tmp"
"27077","Tmp","4","1","#Prospero_Tmp"
"27078","Tmp","4","1","#Ariel_Tmp"
"27079","Tmp","4","1","#Prospero_Tmp"
"27080","Tmp","4","1","#Ariel_Tmp"
"27081","Tmp","4","1","#Prospero_Tmp"
"27082","Tmp","4","1","#Ariel_Tmp"
"27083","Tmp","4","1","#Prospero_Tmp"
"27084","Tmp","4","1","#Ariel_Tmp"
"27085","Tmp","SD 5","1","#Prospero_Tmp"
"27086","Tmp","4","1","#Ferdinand_Tmp"
"27087","Tmp","4","1","#Prospero_Tmp"
"27088","Tmp","4","1","#SPIRITS.Iris_Tmp"
"27089","Tmp","4","1","#SPIRITS.Ceres_Tmp"
"27090","Tmp","4","1","#SPIRITS.Iris_Tmp"
"27091","Tmp","4","1","#SPIRITS.Ceres_Tmp"
"27092","Tmp","4","1","#SPIRITS.Iris_Tmp"
"27093","Tmp","4","1","#SPIRITS.Ceres_Tmp"
"27094","Tmp","4","1","#SPIRITS.Juno_Tmp"
"27095","Tmp","4","1","#SPIRITS.Juno_Tmp"
"27096","Tmp","4","1","#SPIRITS.Ceres_Tmp"
"27097","Tmp","4","1","#Ferdinand_Tmp"
"27098","Tmp","4","1","#Prospero_Tmp"
"27099","Tmp","4","1","#Ferdinand_Tmp"
"27100","Tmp","4","1","#Prospero_Tmp"
"27101","Tmp","4","1","#SPIRITS.Iris_Tmp"
"27102","Tmp","4","1","#Prospero_Tmp"
"27103","Tmp","SD 4","1","#Ferdinand_Tmp"
"27104","Tmp","4","1","#Miranda_Tmp"
"27105","Tmp","SD 4","1","#Prospero_Tmp"
"27106","Tmp","4","1","#Ferdinand_Tmp #Miranda_Tmp"
"27107","Tmp","4","1","#Prospero_Tmp"
"27108","Tmp","4","1","#Ariel_Tmp"
"27109","Tmp","4","1","#Prospero_Tmp"
"27110","Tmp","4","1","#Ariel_Tmp"
"27111","Tmp","4","1","#Prospero_Tmp"
"27112","Tmp","4","1","#Ariel_Tmp"
"27113","Tmp","4","1","#Prospero_Tmp"
"27114","Tmp","4","1","#Ariel_Tmp"
"27115","Tmp","4","1","#Prospero_Tmp"
"27116","Tmp","4","1","#Caliban_Tmp"
"27117","Tmp","4","1","#Stephano_Tmp"
"27118","Tmp","4","1","#Trinculo_Tmp"
"27119","Tmp","4","1","#Stephano_Tmp"
"27120","Tmp","4","1","#Trinculo_Tmp"
"27121","Tmp","4","1","#Caliban_Tmp"
"27122","Tmp","4","1","#Trinculo_Tmp"
"27123","Tmp","4","1","#Stephano_Tmp"
"27124","Tmp","4","1","#Trinculo_Tmp"
"27125","Tmp","4","1","#Stephano_Tmp"
"27126","Tmp","4","1","#Caliban_Tmp"
"27127","Tmp","4","1","#Stephano_Tmp"
"27128","Tmp","SD 4","1","#Trinculo_Tmp"
"27129","Tmp","4","1","#Caliban_Tmp"
"27130","Tmp","4","1","#Trinculo_Tmp"
"27131","Tmp","4","1","#Stephano_Tmp"
"27132","Tmp","4","1","#Trinculo_Tmp"
"27133","Tmp","4","1","#Caliban_Tmp"
"27134","Tmp","4","1","#Stephano_Tmp"
"27135","Tmp","4","1","#Trinculo_Tmp"
"27136","Tmp","4","1","#Stephano_Tmp"
"27137","Tmp","4","1","#Trinculo_Tmp"
"27138","Tmp","4","1","#Caliban_Tmp"
"27139","Tmp","4","1","#Stephano_Tmp"
"27140","Tmp","4","1","#Trinculo_Tmp"
"27141","Tmp","4","1","#Stephano_Tmp"
"27142","Tmp","4","1","#Prospero_Tmp"
"27143","Tmp","4","1","#Ariel_Tmp"
"27144","Tmp","4","1","#Prospero_Tmp"
"27145","Tmp","4","1","#Ariel_Tmp"
"27146","Tmp","4","1","#Prospero_Tmp"
"27147","Tmp","5","1","#Prospero_Tmp"
"27148","Tmp","5","1","#Ariel_Tmp"
"27149","Tmp","5","1","#Prospero_Tmp"
"27150","Tmp","5","1","#Ariel_Tmp"
"27151","Tmp","5","1","#Prospero_Tmp"
"27152","Tmp","5","1","#Ariel_Tmp"
"27153","Tmp","5","1","#Prospero_Tmp"
"27154","Tmp","5","1","#Ariel_Tmp"
"27155","Tmp","5","1","#Prospero_Tmp"
"27156","Tmp","SD 5","1","#Ariel_Tmp"
"27157","Tmp","5","1","#Prospero_Tmp"
"27158","Tmp","5","1","#Ariel_Tmp"
"27159","Tmp","5","1","#Gonzalo_Tmp"
"27160","Tmp","SD 5","1","#Prospero_Tmp"
"27161","Tmp","5","1","#Alonso_Tmp"
"27162","Tmp","SD 5","1","#Prospero_Tmp"
"27163","Tmp","5","1","#Gonzalo_Tmp"
"27164","Tmp","5","1","#Prospero_Tmp"
"27165","Tmp","SD 5","1","#Sebastian_Tmp"
"27166","Tmp","SD 5","1","#Prospero_Tmp"
"27167","Tmp","5","1","#Alonso_Tmp"
"27168","Tmp","5","1","#Prospero_Tmp"
"27169","Tmp","5","1","#Alonso_Tmp"
"27170","Tmp","5","1","#Prospero_Tmp"
"27171","Tmp","5","1","#Alonso_Tmp"
"27172","Tmp","5","1","#Prospero_Tmp"
"27173","Tmp","5","1","#Alonso_Tmp"
"27174","Tmp","5","1","#Prospero_Tmp"
"27175","Tmp","SD 5","1","#Miranda_Tmp"
"27176","Tmp","5","1","#Ferdinand_Tmp"
"27177","Tmp","5","1","#Miranda_Tmp"
"27178","Tmp","5","1","#Alonso_Tmp"
"27179","Tmp","5","1","#Sebastian_Tmp"
"27180","Tmp","SD 5","1","#Ferdinand_Tmp"
"27181","Tmp","5","1","#Alonso_Tmp"
"27182","Tmp","SD 5","1","#Miranda_Tmp"
"27183","Tmp","5","1","#Prospero_Tmp"
"27184","Tmp","SD 5","1","#Alonso_Tmp"
"27185","Tmp","5","1","#Ferdinand_Tmp"
"27186","Tmp","5","1","#Alonso_Tmp"
"27187","Tmp","5","1","#Prospero_Tmp"
"27188","Tmp","5","1","#Gonzalo_Tmp"
"27189","Tmp","5","1","#Alonso_Tmp"
"27190","Tmp","5","1","#Gonzalo_Tmp"
"27191","Tmp","SD 5","1","#Alonso_Tmp"
"27192","Tmp","5","1","#Gonzalo_Tmp"
"27193","Tmp","5","1","#Boatswain_Tmp"
"27194","Tmp","SD 5","1","#Ariel_Tmp"
"27195","Tmp","SD 5","1","#Prospero_Tmp"
"27196","Tmp","5","1","#Alonso_Tmp"
"27197","Tmp","5","1","#Boatswain_Tmp"
"27198","Tmp","SD 5","1","#Ariel_Tmp"
"27199","Tmp","SD 5","1","#Prospero_Tmp"
"27200","Tmp","5","1","#Alonso_Tmp"
"27201","Tmp","5","1","#Prospero_Tmp"
"27202","Tmp","5","1","#Stephano_Tmp"
"27203","Tmp","5","1","#Trinculo_Tmp"
"27204","Tmp","5","1","#Caliban_Tmp"
"27205","Tmp","5","1","#Sebastian_Tmp"
"27206","Tmp","5","1","#Antonio_Tmp"
"27207","Tmp","5","1","#Prospero_Tmp"
"27208","Tmp","5","1","#Caliban_Tmp"
"27209","Tmp","5","1","#Alonso_Tmp"
"27210","Tmp","5","1","#Sebastian_Tmp"
"27211","Tmp","5","1","#Alonso_Tmp"
"27212","Tmp","5","1","#Trinculo_Tmp"
"27213","Tmp","5","1","#Sebastian_Tmp"
"27214","Tmp","5","1","#Stephano_Tmp"
"27215","Tmp","5","1","#Prospero_Tmp"
"27216","Tmp","5","1","#Stephano_Tmp"
"27217","Tmp","SD 5","1","#Alonso_Tmp"
"27218","Tmp","5","1","#Prospero_Tmp"
"27219","Tmp","5","1","#Caliban_Tmp"
"27220","Tmp","5","1","#Prospero_Tmp"
"27221","Tmp","SD 5","3","#Alonso_Tmp"
"27222","Tmp","5","1","#Sebastian_Tmp"
"27223","Tmp","5","1","#Prospero_Tmp"
"27224","Tmp","5","1","#Alonso_Tmp"
"27225","Tmp","5","1","#Prospero_Tmp"
"27226","Tmp",NA,NA,"#Prospero_Tmp"
"27227","TN","1","1","#Orsino_TN"
"27228","TN","1","1","#ATTENDANTS.ORSINO.Curio_TN"
"27229","TN","1","1","#Orsino_TN"
"27230","TN","1","1","#ATTENDANTS.ORSINO.Curio_TN"
"27231","TN","1","1","#Orsino_TN"
"27232","TN","1","1","#ATTENDANTS.ORSINO.Valentine_TN"
"27233","TN","1","1","#Orsino_TN"
"27234","TN","1","2","#Viola_TN"
"27235","TN","1","2","#Captain_TN"
"27236","TN","1","2","#Viola_TN"
"27237","TN","1","2","#Captain_TN"
"27238","TN","1","2","#Viola_TN"
"27239","TN","1","2","#Captain_TN"
"27240","TN","SD 1","2","#Viola_TN"
"27241","TN","1","2","#Captain_TN"
"27242","TN","1","2","#Viola_TN"
"27243","TN","1","2","#Captain_TN"
"27244","TN","1","2","#Viola_TN"
"27245","TN","1","2","#Captain_TN"
"27246","TN","1","2","#Viola_TN"
"27247","TN","1","2","#Captain_TN"
"27248","TN","1","2","#Viola_TN"
"27249","TN","1","2","#Captain_TN"
"27250","TN","1","2","#Viola_TN"
"27251","TN","1","2","#Captain_TN"
"27252","TN","1","2","#Viola_TN"
"27253","TN","1","2","#Captain_TN"
"27254","TN","1","2","#Viola_TN"
"27255","TN","1","3","#TobyBelch_TN"
"27256","TN","1","3","#Maria_TN"
"27257","TN","1","3","#TobyBelch_TN"
"27258","TN","1","3","#Maria_TN"
"27259","TN","1","3","#TobyBelch_TN"
"27260","TN","1","3","#Maria_TN"
"27261","TN","1","3","#TobyBelch_TN"
"27262","TN","1","3","#Maria_TN"
"27263","TN","1","3","#TobyBelch_TN"
"27264","TN","1","3","#Maria_TN"
"27265","TN","1","3","#TobyBelch_TN"
"27266","TN","1","3","#Maria_TN"
"27267","TN","1","3","#TobyBelch_TN"
"27268","TN","1","3","#Maria_TN"
"27269","TN","1","3","#TobyBelch_TN"
"27270","TN","1","3","#Maria_TN"
"27271","TN","1","3","#TobyBelch_TN"
"27272","TN","1","3","#AndrewAguecheek_TN"
"27273","TN","1","3","#TobyBelch_TN"
"27274","TN","SD 1","3","#AndrewAguecheek_TN"
"27275","TN","1","3","#Maria_TN"
"27276","TN","1","3","#TobyBelch_TN"
"27277","TN","1","3","#AndrewAguecheek_TN"
"27278","TN","1","3","#TobyBelch_TN"
"27279","TN","1","3","#AndrewAguecheek_TN"
"27280","TN","1","3","#Maria_TN"
"27281","TN","1","3","#AndrewAguecheek_TN"
"27282","TN","1","3","#TobyBelch_TN"
"27283","TN","1","3","#AndrewAguecheek_TN"
"27284","TN","1","3","#Maria_TN"
"27285","TN","1","3","#TobyBelch_TN"
"27286","TN","1","3","#AndrewAguecheek_TN"
"27287","TN","1","3","#Maria_TN"
"27288","TN","1","3","#AndrewAguecheek_TN"
"27289","TN","SD 1","3","#Maria_TN"
"27290","TN","1","3","#AndrewAguecheek_TN"
"27291","TN","1","3","#Maria_TN"
"27292","TN","1","3","#AndrewAguecheek_TN"
"27293","TN","1","3","#Maria_TN"
"27294","TN","1","3","#AndrewAguecheek_TN"
"27295","TN","1","3","#Maria_TN"
"27296","TN","1","3","#TobyBelch_TN"
"27297","TN","1","3","#AndrewAguecheek_TN"
"27298","TN","1","3","#TobyBelch_TN"
"27299","TN","1","3","#AndrewAguecheek_TN"
"27300","TN","1","3","#TobyBelch_TN"
"27301","TN","1","3","#AndrewAguecheek_TN"
"27302","TN","1","3","#TobyBelch_TN"
"27303","TN","1","3","#AndrewAguecheek_TN"
"27304","TN","1","3","#TobyBelch_TN"
"27305","TN","1","3","#AndrewAguecheek_TN"
"27306","TN","1","3","#TobyBelch_TN"
"27307","TN","1","3","#AndrewAguecheek_TN"
"27308","TN","1","3","#TobyBelch_TN"
"27309","TN","1","3","#AndrewAguecheek_TN"
"27310","TN","1","3","#TobyBelch_TN"
"27311","TN","1","3","#AndrewAguecheek_TN"
"27312","TN","1","3","#TobyBelch_TN"
"27313","TN","1","3","#AndrewAguecheek_TN"
"27314","TN","1","3","#TobyBelch_TN"
"27315","TN","1","3","#AndrewAguecheek_TN"
"27316","TN","1","3","#TobyBelch_TN"
"27317","TN","1","3","#AndrewAguecheek_TN"
"27318","TN","1","3","#TobyBelch_TN"
"27319","TN","1","3","#AndrewAguecheek_TN"
"27320","TN","1","3","#TobyBelch_TN"
"27321","TN","1","4","#ATTENDANTS.ORSINO.Valentine_TN"
"27322","TN","1","4","#Viola_TN"
"27323","TN","1","4","#ATTENDANTS.ORSINO.Valentine_TN"
"27324","TN","1","4","#Viola_TN"
"27325","TN","1","4","#Orsino_TN"
"27326","TN","1","4","#Viola_TN"
"27327","TN","SD 1","4","#Orsino_TN"
"27328","TN","1","4","#Viola_TN"
"27329","TN","1","4","#Orsino_TN"
"27330","TN","1","4","#Viola_TN"
"27331","TN","1","4","#Orsino_TN"
"27332","TN","1","4","#Viola_TN"
"27333","TN","1","4","#Orsino_TN"
"27334","TN","1","4","#Viola_TN"
"27335","TN","1","5","#Maria_TN"
"27336","TN","1","5","#Feste_TN"
"27337","TN","1","5","#Maria_TN"
"27338","TN","1","5","#Feste_TN"
"27339","TN","1","5","#Maria_TN"
"27340","TN","1","5","#Feste_TN"
"27341","TN","1","5","#Maria_TN"
"27342","TN","1","5","#Feste_TN"
"27343","TN","1","5","#Maria_TN"
"27344","TN","1","5","#Feste_TN"
"27345","TN","1","5","#Maria_TN"
"27346","TN","1","5","#Feste_TN"
"27347","TN","1","5","#Maria_TN"
"27348","TN","1","5","#Feste_TN"
"27349","TN","1","5","#Maria_TN"
"27350","TN","SD 1","5","#Feste_TN"
"27351","TN","1","5","#Olivia_TN"
"27352","TN","1","5","#Feste_TN"
"27353","TN","1","5","#Olivia_TN"
"27354","TN","1","5","#Feste_TN"
"27355","TN","1","5","#Olivia_TN"
"27356","TN","1","5","#Feste_TN"
"27357","TN","1","5","#Olivia_TN"
"27358","TN","1","5","#Feste_TN"
"27359","TN","1","5","#Olivia_TN"
"27360","TN","1","5","#Feste_TN"
"27361","TN","1","5","#Olivia_TN"
"27362","TN","1","5","#Feste_TN"
"27363","TN","1","5","#Olivia_TN"
"27364","TN","1","5","#Feste_TN"
"27365","TN","1","5","#Olivia_TN"
"27366","TN","1","5","#Feste_TN"
"27367","TN","1","5","#Olivia_TN"
"27368","TN","1","5","#Malvolio_TN"
"27369","TN","1","5","#Feste_TN"
"27370","TN","1","5","#Olivia_TN"
"27371","TN","1","5","#Malvolio_TN"
"27372","TN","1","5","#Olivia_TN"
"27373","TN","1","5","#Feste_TN"
"27374","TN","1","5","#Maria_TN"
"27375","TN","1","5","#Olivia_TN"
"27376","TN","1","5","#Maria_TN"
"27377","TN","1","5","#Olivia_TN"
"27378","TN","1","5","#Maria_TN"
"27379","TN","1","5","#Olivia_TN"
"27380","TN","1","5","#Feste_TN"
"27381","TN","1","5","#Olivia_TN"
"27382","TN","1","5","#TobyBelch_TN"
"27383","TN","1","5","#Olivia_TN"
"27384","TN","1","5","#TobyBelch_TN"
"27385","TN","1","5","#Feste_TN"
"27386","TN","1","5","#Olivia_TN"
"27387","TN","1","5","#TobyBelch_TN"
"27388","TN","1","5","#Olivia_TN"
"27389","TN","1","5","#TobyBelch_TN"
"27390","TN","1","5","#Olivia_TN"
"27391","TN","1","5","#Feste_TN"
"27392","TN","1","5","#Olivia_TN"
"27393","TN","1","5","#Feste_TN"
"27394","TN","1","5","#Malvolio_TN"
"27395","TN","1","5","#Olivia_TN"
"27396","TN","1","5","#Malvolio_TN"
"27397","TN","1","5","#Olivia_TN"
"27398","TN","1","5","#Malvolio_TN"
"27399","TN","1","5","#Olivia_TN"
"27400","TN","1","5","#Malvolio_TN"
"27401","TN","1","5","#Olivia_TN"
"27402","TN","1","5","#Malvolio_TN"
"27403","TN","1","5","#Olivia_TN"
"27404","TN","1","5","#Malvolio_TN"
"27405","TN","1","5","#Olivia_TN"
"27406","TN","1","5","#Viola_TN"
"27407","TN","1","5","#Olivia_TN"
"27408","TN","1","5","#Viola_TN"
"27409","TN","1","5","#Olivia_TN"
"27410","TN","1","5","#Viola_TN"
"27411","TN","1","5","#Olivia_TN"
"27412","TN","1","5","#Viola_TN"
"27413","TN","1","5","#Olivia_TN"
"27414","TN","1","5","#Viola_TN"
"27415","TN","1","5","#Olivia_TN"
"27416","TN","1","5","#Viola_TN"
"27417","TN","1","5","#Olivia_TN"
"27418","TN","1","5","#Maria_TN"
"27419","TN","1","5","#Viola_TN"
"27420","TN","1","5","#Olivia_TN"
"27421","TN","1","5","#Viola_TN"
"27422","TN","1","5","#Olivia_TN"
"27423","TN","1","5","#Viola_TN"
"27424","TN","1","5","#Olivia_TN"
"27425","TN","1","5","#Viola_TN"
"27426","TN","1","5","#Olivia_TN"
"27427","TN","1","5","#Viola_TN"
"27428","TN","1","5","#Olivia_TN"
"27429","TN","1","5","#Viola_TN"
"27430","TN","1","5","#Olivia_TN"
"27431","TN","1","5","#Viola_TN"
"27432","TN","1","5","#Olivia_TN"
"27433","TN","1","5","#Viola_TN"
"27434","TN","1","5","#Olivia_TN"
"27435","TN","1","5","#Viola_TN"
"27436","TN","1","5","#Olivia_TN"
"27437","TN","1","5","#Viola_TN"
"27438","TN","1","5","#Olivia_TN"
"27439","TN","1","5","#Viola_TN"
"27440","TN","1","5","#Olivia_TN"
"27441","TN","1","5","#Viola_TN"
"27442","TN","1","5","#Olivia_TN"
"27443","TN","1","5","#Viola_TN"
"27444","TN","1","5","#Olivia_TN"
"27445","TN","1","5","#Viola_TN"
"27446","TN","1","5","#Olivia_TN"
"27447","TN","1","5","#Viola_TN"
"27448","TN","1","5","#Olivia_TN"
"27449","TN","1","5","#Viola_TN"
"27450","TN","1","5","#Olivia_TN"
"27451","TN","1","5","#Malvolio_TN"
"27452","TN","1","5","#Olivia_TN"
"27453","TN","1","5","#Malvolio_TN"
"27454","TN","1","5","#Olivia_TN"
"27455","TN","2","1","#Antonio_TN"
"27456","TN","2","1","#Sebastian_TN"
"27457","TN","2","1","#Antonio_TN"
"27458","TN","2","1","#Sebastian_TN"
"27459","TN","2","1","#Antonio_TN"
"27460","TN","2","1","#Sebastian_TN"
"27461","TN","2","1","#Antonio_TN"
"27462","TN","2","1","#Sebastian_TN"
"27463","TN","2","1","#Antonio_TN"
"27464","TN","2","1","#Sebastian_TN"
"27465","TN","2","1","#Antonio_TN"
"27466","TN","2","2","#Malvolio_TN"
"27467","TN","2","2","#Viola_TN"
"27468","TN","2","2","#Malvolio_TN"
"27469","TN","2","2","#Viola_TN"
"27470","TN","2","2","#Malvolio_TN"
"27471","TN","2","2","#Viola_TN"
"27472","TN","2","3","#TobyBelch_TN"
