"","Play.ID","Character.ID","Name","Gender","Age","Status","Married.in.Beginning","Married.at.End","Married.to","Sibling.to","Servant.to","Offspring.of.Father","Offspring.of.Mother","Dies","Death.Act.Number","Killed.by"
"717","Ant","#Iras_Ant","Iras","F","Adult","Servant",NA,NA,NA,NA,"#Cleopatra_Ant",NA,NA,"Y",5,NA
"718","Ant","#Maecenas_Ant","Maecenas","M","Adult","Servant",NA,NA,NA,NA,"#Octavius_JC",NA,NA,NA,NA,NA
"719","Ant","#Mardian_Ant","Mardian","M","Adult","Servant",NA,NA,NA,NA,"#Cleopatra_Ant",NA,NA,NA,NA,NA
"720","Ant","#Menas_Ant","Menas","M","Adult","Servant",NA,NA,NA,NA,"#Pompey_Ant",NA,NA,NA,NA,NA
"721","Ant","#Philo_Ant","Philo","M","Adult","Servant",NA,NA,NA,NA,"#Antony_JC",NA,NA,NA,NA,NA
"722","Ant","#Proculeius_Ant","Proculeius","M","Adult","Servant",NA,NA,NA,NA,"#Octavius_JC",NA,NA,NA,NA,NA
"723","Ant","#Scarus_Ant","Scarus","M","Adult","Servant",NA,NA,NA,NA,"#Antony_JC",NA,NA,NA,NA,NA
"724","Ant","#Seleucus_Ant","Seleucus","M","Adult","Servant",NA,NA,NA,NA,"#Cleopatra_Ant",NA,NA,NA,NA,NA
"725","Ant","#Silius_Ant","Silius","M","Adult","Servant",NA,NA,NA,NA,"#Antony_JC",NA,NA,NA,NA,NA
"726","Ant","#Soothsayer_Ant",NA,NA,"Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","Ant","#Taurus_Ant","Taurus","M","Adult","Servant",NA,NA,NA,NA,"#Octavius_JC",NA,NA,NA,NA,NA
"728","Ant","#Thidias_Ant","Thidias","M","Adult","Servant",NA,NA,NA,NA,"#Octavius_JC",NA,NA,NA,NA,NA
"729","Ant","#Varrius_Ant","Varrius","M","Adult","Servant",NA,NA,NA,NA,"#Pompey_Ant",NA,NA,NA,NA,NA
"730","Ant","#Ventidius_Ant","Ventidius","M","Adult","Servant",NA,NA,NA,NA,"#Antony_JC",NA,NA,NA,NA,NA
"731","AWW","#ATTENDANTS.KING.0.1_AWW","Attendant","M",NA,"Servant",NA,NA,NA,NA,"#King_AWW",NA,NA,NA,NA,NA
"732","AWW","#ATTENDANTS.KING.0.2_AWW","Attendant","M",NA,"Servant",NA,NA,NA,NA,"#King_AWW",NA,NA,NA,NA,NA
"733","AWW","#Fool_AWW","Fool","M","Adult","Servant",NA,NA,NA,NA,"#Countess_AWW",NA,NA,NA,NA,NA
"734","AWW","#Page_AWW","Page","M","Young Adult","Servant",NA,NA,NA,NA,"#Countess_AWW",NA,NA,NA,NA,NA
"735","AWW","#Servant_AWW","Servant","M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736","AWW","#Steward_AWW","Steward","M","Adult","Servant",NA,NA,NA,NA,"#Countess_AWW",NA,NA,NA,NA,NA
"737","AYL","#Adam_AYL","Adam","M","Elderly","Servant",NA,NA,NA,NA,"#Oliver_AYL",NA,NA,NA,NA,NA
"738","AYL","#Charles_AYL","Charles","M",NA,"Servant",NA,NA,NA,NA,"#DukeFrederick_AYL",NA,NA,NA,NA,NA
"739","AYL","#Corin_AYL","Corin","M","Elderly","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740","AYL","#Dennis_AYL","Dennis","M",NA,"Servant",NA,NA,NA,NA,"#Oliver_AYL",NA,NA,NA,NA,NA
"741","AYL","#Phoebe_AYL","Phoebe","F","Young Adult","Servant",NA,"Y","#Silvius_AYL",NA,NA,NA,NA,NA,NA,NA
"742","AYL","#Silvius_AYL","Silvius","M","Young Adult","Servant",NA,"Y","#Phoebe_AYL",NA,NA,NA,NA,NA,NA,NA
"743","AYL","#Touchstone_AYL","Touchstone","F",NA,"Servant",NA,NA,"#Audrey_AYL",NA,"#DukeFrederick_AYL",NA,NA,NA,NA,NA
"744","Cor","#Gentlewoman_Cor","Gentlewoman","F","Adult","Servant",NA,NA,NA,NA,"#Virgilia_Cor;#Volumnia_Cor",NA,NA,NA,NA,NA
"745","Cor","#MESSENGERS.X.1_Cor","First Messenger","M","Adult","Servant",NA,NA,NA,NA,"#Coriolanus_Cor",NA,NA,NA,NA,NA
"746","Cor","#MESSENGERS.X.2_Cor","Second Messenger","M","Adult","Servant",NA,NA,NA,NA,"#Coriolanus_Cor;#Lartius_Cor",NA,NA,NA,NA,NA
"747","Cor","#MESSENGERS.X.3_Cor","Third Messenger","M","Adult","Servant",NA,NA,NA,NA,"#TRIBUNES.Brutus_Cor #TRIBUNES.Sicinius_Cor",NA,NA,NA,NA,NA
"748","Cor","#SERVANTS.1_Cor","First Servingman","M","Adult","Servant",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"749","Cor","#SERVANTS.2_Cor","Second Servingman","M","Adult","Servant",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"750","Cor","#SERVANTS.3_Cor","Third Servingman","M","Adult","Servant",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"751","Cor","#SOLDIERS.ROMAN.Lieutenant_Cor","Lieutenant to Lartius","M","Adult","Servant",NA,NA,NA,NA,"#Lartius_Cor",NA,NA,NA,NA,NA
"752","Cor","#SOLDIERS.VOLSCIAN.Lieutenant_Cor","Volscian Soldiers","M","Adult","Servant",NA,NA,NA,NA,"#Aufidius_Cor",NA,NA,NA,NA,NA
"753","Cor","#WATCHMEN.1_Cor","First Watchman","M","Adult","Servant",NA,NA,NA,NA,"#Coriolanus_Cor",NA,NA,NA,NA,NA
"754","Cor","#WATCHMEN.2_Cor","Second Watchman","M","Adult","Servant",NA,NA,NA,NA,"#Coriolanus_Cor",NA,NA,NA,NA,NA
"755","Cym","#Helen_Cym","Helen","F","Young Adult","Servant","N","N",NA,NA,"#Imogen_Cym",NA,NA,"N",NA,NA
"756","Cym","#Pisanio_Cym","Pisanio","M","Adult","Servant","N","N",NA,NA,"#Posthumus_Cym",NA,NA,"N",NA,NA
"757","Cym","#Soothsayer_Cym","Soothsayer","M","Adult","Servant","N","N",NA,NA,"#Lucius_Cym",NA,NA,"N",NA,NA
"758","Err","#DromioOfEphesus_Err","Dromio of Ephesus","M","Young Adult","Servant",NA,NA,NA,"#DromioOfSyracuse_Err","#AntipholusOfEphesus_Err",NA,NA,NA,NA,NA
"759","Err","#DromioOfSyracuse_Err","Dromio of Syracuse","M","Young Adult","Servant",NA,NA,NA,"#DromioOfEphesus_Err","#AntipholusOfSyracuse_Err",NA,NA,NA,NA,NA
"760","H5","#Bardolph_1H4","Bardolph","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,"Y",3,"#KingOfFrance_H5"
"761","H5","#Nym_H5","Nym","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,"Y",3,"#KingOfFrance_H5"
"762","H5","#Pistol_2H4","Pistol","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","H5","#SOLDIERS.ENGLISH.Bates_H5",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764","H5","#SOLDIERS.ENGLISH.Court_H5",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","H5","#SOLDIERS.ENGLISH.Williams_H5",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","H5","#SOLDIERS.FRENCH.LeFer_H5",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","H8","#Griffith_H8","Griffith","M","Adult","Servant",NA,NA,NA,NA,"#Katherine_H8",NA,NA,NA,NA,NA
"768","H8","#LADIES.KATHERINE.Patience_H8","Patience","F","Adult","Servant",NA,NA,NA,NA,"#Katherine_H8",NA,NA,NA,NA,NA
"769","Ham","#Barnardo_Ham","Barnardo","M",NA,"Servant",NA,NA,NA,NA,"#Claudius_Ham",NA,NA,NA,NA,NA
"770","Ham","#Francisco_Ham","Francisco","M",NA,"Servant",NA,NA,NA,NA,"#Claudius_Ham",NA,NA,NA,NA,NA
"771","Ham","#Marcellus_Ham","Marcellus","M",NA,"Servant",NA,NA,NA,NA,"#Claudius_Ham",NA,NA,NA,NA,NA
"772","Ham","#Reynaldo_Ham","Reynaldo","M",NA,"Servant",NA,NA,NA,NA,"#Polonius_Ham",NA,NA,NA,NA,NA
"773","Ham","#Voltemand_Ham","Voltemand","M","Adult","Servant",NA,NA,NA,NA,"#Claudius_Ham",NA,NA,NA,NA,NA
"774","JC","#Lucius_JC","Lucius","M","Young Adult","Servant",NA,NA,NA,NA,"#Brutus_JC",NA,NA,NA,NA,NA
"775","JC","#Pindarus_JC","Pindarus","M",NA,"Servant",NA,NA,NA,NA,"#Cassius_JC",NA,NA,NA,NA,NA
"776","JC","#SERVANTS.ANTONY.1_JC",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","JC","#SERVANTS.CAESAR.1_JC",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","JC","#SERVANTS.OCTAVIUS.1_JC",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","Jn","#Gurney_Jn","Gurney","M","Young Adult","Servant",NA,NA,NA,NA,"#LadyFaulconbridge_Jn",NA,NA,NA,NA,NA
"780","LLL","#Boy_LLL","Mote","M","Child","Servant",NA,NA,NA,NA,"#Armado_LLL",NA,NA,NA,NA,NA
"781","LLL","#Costard_LLL","Costard","M","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","LLL","#Dull_LLL","Dull","M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","LLL","#Jaquenetta_LLL","Jaquenetta","F","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784","LLL","#Marcade_LLL","Macade","M",NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","Lr","#Fool_Lr","Fool","M","Adult","Servant",NA,NA,NA,NA,"#Lear_Lr",NA,NA,NA,NA,NA
"786","Lr","#Kent_Lr","Earl of Kent","M","Adult","Servant",NA,NA,NA,NA,"#Lear_Lr",NA,NA,NA,NA,NA
"787","Lr","#Oswald_Lr","Oswald","M","Adult","Servant",NA,NA,NA,NA,"#Goneril_Lr",NA,NA,"Y",5,"#Edgar_Lr"
"788","Mac","#Gentlewoman_Mac","Gentlewoman","F","Adult","Servant",NA,NA,NA,NA,"#LadyMacbeth_Mac",NA,NA,NA,NA,NA
"789","Mac","#MURDERERS.1_Mac","Murderers","M","Young Adult","Servant",NA,NA,NA,NA,"#Macbeth_Mac",NA,NA,NA,NA,NA
"790","Mac","#MURDERERS.2_Mac","Murderers","M","Young Adult","Servant",NA,NA,NA,NA,"#Macbeth_Mac",NA,NA,NA,NA,NA
"791","Mac","#MURDERERS.3_Mac","Murderers","M","Young Adult","Servant",NA,NA,NA,NA,"#Macbeth_Mac",NA,NA,NA,NA,NA
"792","Mac","#Porter_Mac","Porter","M","Adult","Servant",NA,NA,NA,NA,"#Macbeth_Mac",NA,NA,NA,NA,NA
"793","Mac","#Seyton_Mac","Seyton","M","Adult","Servant",NA,NA,NA,NA,"#Macbeth_Mac",NA,NA,NA,NA,NA
"794","MM","#Abhorson_MM","Abhorson","M","Adult","Servant",NA,NA,NA,NA,"#Angelo_MM",NA,NA,NA,NA,NA
"795","MM","#Elbow_MM","Elbow","M","Adult","Servant",NA,NA,NA,NA,"#Angelo_MM",NA,NA,NA,NA,NA
"796","MM","#Provost_MM","Provost","M","Adult","Servant",NA,NA,NA,NA,"#Angelo_MM",NA,NA,NA,NA,NA
"797","MM","#SERVANTS.1_MM","SERVANTS.1",NA,NA,"Servant",NA,NA,NA,NA,"#Angelo_MM",NA,NA,NA,NA,NA
"798","MND","#Philostrate_MND","Philostrate","M","Adult","Servant",NA,NA,NA,NA,"#Theseus_MND",NA,NA,NA,NA,NA
"799","MND","#RobinGoodfellow_MND","Robin Goodfellow","M","Adult","Servant",NA,NA,NA,NA,"#Oberon_MND",NA,NA,NA,NA,NA
"800","MV","#ATTENDANTS.BASSANIO.Leonardo_MV","Leonardo","M","Adult","Servant",NA,NA,NA,NA,"#Bassanio_MV",NA,NA,NA,NA,NA
"801","MV","#ATTENDANTS.PORTIA.Balthazar_MV","Balthazar","M","Adult","Servant",NA,NA,NA,NA,"#Portia_MV",NA,NA,NA,NA,NA
"802","MV","#ATTENDANTS.PORTIA.Stephano_MV","Stephano","M","Adult","Servant",NA,NA,NA,NA,"#Portia_MV",NA,NA,NA,NA,NA
"803","MV","#LanceletGobbo_MV","Launcelot Gobbo","M","Young Adult","Servant",NA,NA,NA,NA,"#Bassanio_MV","#OldGobbo_MV",NA,NA,NA,NA
"804","MV","#OldGobbo_MV",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","Oth","#Clown_Oth","Clown","M","Young Adult","Servant",NA,NA,NA,NA,"#Othello_Oth",NA,NA,NA,NA,NA
"806","Oth","#Emilia_Oth","Emilia","F","Young Adult","Servant","Y","Y","#Iago_Oth",NA,"#Desdemona_Oth",NA,NA,"Y",5,"#Iago_Oth"
"807","Oth","#Iago_Oth","Iago","M","Adult","Servant","Y","Y","#Emilia_Oth",NA,"#Othello_Oth",NA,NA,NA,NA,NA
"808","Oth","#MUSICIANS.0.1_Oth","Musicians",NA,"Young Adult","Servant",NA,NA,NA,NA,"#Cassio_Oth",NA,NA,NA,NA,NA
"809","Per","#Bolt_Per","Bolt","M","Adult","Servant",NA,NA,NA,NA,"#Pander_Per",NA,NA,NA,NA,NA
"810","Per","#Leonine_Per","Leonine","M","Young Adult","Servant",NA,NA,NA,NA,"#Dionyza_Per",NA,NA,NA,NA,NA
"811","Per","#Lychorida_Per","Lychorida","F","Young Adult","Servant",NA,NA,NA,NA,"#Thaisa_Per",NA,NA,NA,NA,NA
"812","Per","#Philemon_Per","Philemon","M","Adult","Servant",NA,NA,NA,NA,"#Cerimon_Per",NA,NA,NA,NA,NA
"813","R2","#Fitzwater_R2","Fitzwater","M",NA,"Servant",NA,NA,NA,NA,"#HenryIV_1H4",NA,NA,NA,NA,NA
"814","R2","#Gardener_R2",NA,"F",NA,"Servant",NA,NA,NA,NA,"#York_R2",NA,NA,NA,NA,NA
"815","R2","#Groom_R2",NA,"M",NA,"Servant",NA,NA,NA,NA,"#RichardII_R2",NA,NA,NA,NA,NA
"816","R2","#HERALDS.1_R2",NA,"M",NA,"Servant",NA,NA,NA,NA,"#HenryIV_1H4",NA,NA,NA,NA,NA
"817","R2","#HERALDS.2_R2",NA,"M",NA,"Servant",NA,NA,NA,NA,"#Mowbray_R2",NA,NA,NA,NA,NA
"818","R2","#LADIES.0.1_R2",NA,"F",NA,"Servant",NA,NA,NA,NA,"#Queen_R2",NA,NA,NA,NA,NA
"819","R2","#SERVANTS.EXTON.0.1_R2",NA,NA,NA,"Servant",NA,NA,NA,NA,"#Exton_R2",NA,NA,NA,NA,NA
"820","R2","#SERVANTS.GARDENER.1_R2",NA,"F",NA,"Servant",NA,NA,NA,NA,"#York_R2",NA,NA,NA,NA,NA
"821","R2","#SERVANTS.YORK.1_R2",NA,NA,NA,"Servant",NA,NA,NA,NA,"#York_R2",NA,NA,NA,NA,NA
"822","R2","#WelshCaptain_R2",NA,"M",NA,"Servant",NA,NA,NA,NA,"#RichardII_R2",NA,NA,NA,NA,NA
"823","R3","#ATTENDANTS.0.1_R3","Page","M","Young Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"824","R3","#ATTENDANTS.RICHMOND_R3","Attendant","M",NA,"Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"825","R3","#ATTENDANTS.RICHMOND.0.1_R3","Attendant","M",NA,"Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"826","R3","#Jailer_R3","Keeper","M","Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"827","R3","#MESSENGERS.1_R3","First Messenger","M","Young Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"828","R3","#MESSENGERS.2_R3","Second Messenger","M","Young Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"829","R3","#MESSENGERS.3_R3","Third Messenger","M","Young Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"830","R3","#MESSENGERS.4_R3","Fourth Messenger","M","Young Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"831","R3","#MESSENGERS.X.1_R3","Messenger",NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","R3","#MESSENGERS.X.2_R3","Messenger","M","Young Adult","Servant",NA,NA,NA,NA,"#Stanley_R3",NA,NA,NA,NA,NA
"833","R3","#MESSENGERS.X.3_R3","Messenger","M","Young Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"834","R3","#MURDERERS.1_R3","Murderer","M","Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"835","R3","#MURDERERS.2_R3","Murderer","M","Adult","Servant",NA,NA,NA,NA,"#RichardIII_R3",NA,NA,NA,NA,NA
"836","R3","#Scrivener_R3","Scrivener","M",NA,"Servant",NA,NA,NA,NA,"#Hastings_3H6",NA,NA,NA,NA,NA
"837","Rom","#Nurse_Rom","Nurse","F","Adult","Servant",NA,NA,NA,NA,"#Juliet_Rom",NA,NA,NA,NA,NA
"838","Rom","#SERVANTS.CAPULET.Peter_Rom","Peter","M","Adult","Servant",NA,NA,NA,NA,"#Capulet_Rom",NA,NA,NA,NA,NA
"839","Rom","#SERVANTS.MONTAGUE.Abram_Rom","Abram","M",NA,"Servant",NA,NA,NA,NA,"#Montague_Rom",NA,NA,NA,NA,NA
"840","Rom","#SERVANTS.MONTAGUE.Balthasar_Rom","Balthasar","M","Young Adult","Servant",NA,NA,NA,NA,"#Romeo_Rom",NA,NA,NA,NA,NA
"841","Shr","#Biondello_Shr","Biondello","M","Adult","Servant",NA,NA,NA,NA,"#Lucentio_Shr",NA,NA,NA,NA,NA
"842","Shr","#Curtis_Shr","Curtis","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"843","Shr","#Grumio_Shr","Grumio","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"844","Shr","#HUNTSMEN.0.1_Shr","Huntsman","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"845","Shr","#HUNTSMEN.0.2_Shr","Huntsman","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"846","Shr","#HUNTSMEN.0.3_Shr","Huntsman","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"847","Shr","#PLAYERS.0.1_Shr","Player","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"848","Shr","#PLAYERS.0.2_Shr","Player","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"849","Shr","#SERVANTS.LORD.0.1_Shr","Servant","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"850","Shr","#SERVANTS.LORD.0.2_Shr","Servant","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"851","Shr","#SERVANTS.LORD.0.3_Shr","Servant","M","Adult","Servant",NA,NA,NA,NA,"#Lord_Shr",NA,NA,NA,NA,NA
"852","Shr","#SERVANTS.PETRUCHIO.0.4_Shr","Nicholas","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"853","Shr","#SERVANTS.PETRUCHIO.Joseph_Shr","Joseph","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"854","Shr","#SERVANTS.PETRUCHIO.Nathaniel_Shr","Nathaniel","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"855","Shr","#SERVANTS.PETRUCHIO.Nicholas_Shr","Nathaniel","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"856","Shr","#SERVANTS.PETRUCHIO.Peter_Shr","Peter","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"857","Shr","#SERVANTS.PETRUCHIO.Phillip_Shr","Philip","M","Adult","Servant",NA,NA,NA,NA,"#Petruchio_Shr",NA,NA,NA,NA,NA
"858","Shr","#Tranio_Shr","Tranio","M","Adult","Servant",NA,NA,NA,NA,"#Lucentio_Shr",NA,NA,NA,NA,NA
"859","TGV","#Lance_TGV","Lance","M","Young Adult","Servant",NA,NA,NA,NA,"#Proteus_TGV",NA,NA,NA,NA,NA
"860","TGV","#Lucetta_TGV","Lucetta","F","Young Adult","Servant",NA,NA,NA,NA,"#Julia_TGV",NA,NA,NA,NA,NA
"861","TGV","#Pantino_TGV","Pantino","M","Adult","Servant",NA,NA,NA,NA,"#Antonio_TGV",NA,NA,NA,NA,NA
"862","TGV","#SERVANTS.1_TGV",NA,NA,NA,"Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","TGV","#Speed_TGV","Speed","M","Young Adult","Servant",NA,NA,NA,NA,"#Valentine_TGV",NA,NA,NA,NA,NA
"864","Tim","#Phrynia_Tim","Phyrnia","F","Young Adult","Servant",NA,NA,NA,NA,"#Alcibiades_Tim",NA,NA,NA,NA,NA
"865","Tim","#SERVANTS.Hortensius_Tim","Hortensius","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","Tim","#SERVANTS.Page_Tim","Page","M","Child","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","Tim","#SERVANTS.Philotus_Tim","Philotus","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","Tim","#SERVANTS.TIMON.Lucilius_Tim","Lucilius","M","Adult","Servant",NA,NA,NA,NA,"#Timon_Tim",NA,NA,NA,NA,NA
"869","Tim","#SERVANTS.TIMON.Servilius_Tim","Servilius","M","Adult","Servant",NA,NA,NA,NA,"#Timon_Tim",NA,NA,NA,NA,NA
"870","Tim","#SERVANTS.Titus_Tim","Titus","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","Tim","#Timandra_Tim","Timandra","F","Young Adult","Servant",NA,NA,NA,NA,"#Alcibiades_Tim",NA,NA,NA,NA,NA
"872","Tmp","#Ariel_Tmp","Ariel","F","Adult","Servant",NA,NA,NA,NA,"#Prospero_Tmp",NA,NA,NA,NA,NA
"873","Tmp","#Boatswain_Tmp",NA,"M","Adult","Servant",NA,NA,NA,NA,"#Shipmaster_Tmp",NA,NA,NA,NA,NA
"874","Tmp","#Caliban_Tmp","Caliban",NA,NA,"Servant",NA,NA,NA,NA,"#Prospero_Tmp",NA,NA,NA,NA,NA
"875","Tmp","#Gonzalo_Tmp","Gonzalo","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","Tmp","#Shipmaster_Tmp",NA,"M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","Tmp","#Stephano_Tmp","Stephano","M","Adult","Servant",NA,NA,NA,NA,"#Alonso_Tmp",NA,NA,NA,NA,NA
"878","Tmp","#Trinculo_Tmp","Trinculo","M","Adult","Servant",NA,NA,NA,NA,"#Alonso_Tmp",NA,NA,NA,NA,NA
"879","TN","#ATTENDANTS.ORSINO.Curio_TN","Curio","M","Adult","Servant",NA,NA,NA,NA,"#Orsino_TN",NA,NA,NA,NA,NA
"880","TN","#ATTENDANTS.ORSINO.Valentine_TN","Valentine","M","Adult","Servant",NA,NA,NA,NA,"#Orsino_TN",NA,NA,NA,NA,NA
"881","TN","#Fabian_TN","Fabian","M","Adult","Servant",NA,NA,NA,NA,"#Olivia_TN",NA,NA,NA,NA,NA
"882","TN","#Feste_TN","Feste","M","Young Adult","Servant",NA,NA,NA,NA,"#Olivia_TN",NA,NA,NA,NA,NA
"883","TN","#Malvolio_TN","Malvolio","M","Adult","Servant",NA,NA,NA,NA,"#Olivia_TN",NA,NA,NA,NA,NA
"884","Tro","#Alexander_Tro","Alexander","M","Young Adult","Servant","N","N",NA,NA,"#Cressida_Tro",NA,NA,"N",NA,NA
"885","Tro","#Thersites_Tro","Thersites","M","Adult","Servant","N","N",NA,NA,"#Ajax_Tro",NA,NA,"N",NA,NA
"886","Wiv","#Bardolph_1H4","Bardolph","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","Wiv","#MistressQuickly_1H4","Mistress Quickly","F","Adult","Servant",NA,NA,NA,NA,"#DoctorCaius_Wiv",NA,NA,NA,NA,NA
"888","Wiv","#Nym_H5","Nym","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","Wiv","#Pistol_2H4","Pistol","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","Wiv","#Robin_Wiv","Robin","M","Young Adult","Servant",NA,NA,NA,NA,"#Falstaff_1H4",NA,NA,NA,NA,NA
"891","Wiv","#Rugby_Wiv","Rugby","M",NA,"Servant",NA,NA,NA,NA,"#DoctorCaius_Wiv",NA,NA,NA,NA,NA
"892","Wiv","#Simple_Wiv","Simple","M",NA,"Servant",NA,NA,NA,NA,"#Slender_Wiv",NA,NA,NA,NA,NA
"893","WT","#Autolycus_WT","Autolycus","M","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","WT","#Dorcas_WT","Dorcus","F","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","WT","#Mopsa_WT","Mopsa","F","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","WT","#Shepherd_WT","Shepherd","M","Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","WT","#ShepherdsSon_WT","Shepherd's Son","M","Young Adult","Servant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","Err","#Luce_Err","Luce","M","Young Adult","Servant","Y","Y","#DromioOfEphesus_Err",NA,NA,NA,NA,NA,NA,NA
"899","Tim","#Flavius_Tim","Flavius","M","Adult","Servant",NA,NA,NA,NA,"#Timon_Tim",NA,NA,NA,NA,NA
"900","Tim","#SERVANTS.Caphis_Tim","Caphis","M","Adult","Servant",NA,NA,NA,NA,"#Creditor_Tim",NA,NA,NA,NA,NA
"901","Tim","#SERVANTS.TIMON.Flaminius_Tim","Flaminius","M","Adult","Servant",NA,NA,NA,NA,"#Timon_Tim",NA,NA,NA,NA,NA
"902","Tmp","#SPIRITS.Ceres_Tmp","Ceres","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","Tmp","#SPIRITS.Iris_Tmp","Iris","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","Tmp","#SPIRITS.Juno_Tmp","Juno","F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","1H4","#Bedford_H5","Bedford",NA,NA,"Nobility",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
